index,번지,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,구,동,평,계약년,계약월,평형
807627,467,타워팰리스1,120.78,202205,26,262000,24,2002,언주로30길 56,강남구,도곡동,39.9,2022,5,30평대
807628,467,타워팰리스1,84.16,202205,30,198000,27,2002,언주로30길 56,강남구,도곡동,27.8,2022,5,20평대
807629,467,타워팰리스1,164.97,202206,6,371000,46,2002,언주로30길 56,강남구,도곡동,54.4,2022,6,50평이상
807630,467,타워팰리스1,164.97,202206,29,372000,47,2002,언주로30길 56,강남구,도곡동,54.4,2022,6,50평이상
807631,467,타워팰리스1,164.97,202207,7,373000,42,2002,언주로30길 56,강남구,도곡동,54.4,2022,7,50평이상
807632,467,타워팰리스1,174.67,202207,19,378000,28,2002,언주로30길 56,강남구,도곡동,57.6,2022,7,50평이상
807636,467-17,타워팰리스2,154.35,202201,12,312000,42,2003,언주로30길 57,강남구,도곡동,50.9,2022,1,50평이상
807637,467-17,타워팰리스2,164.99,202202,10,311000,11,2003,언주로30길 57,강남구,도곡동,54.5,2022,2,50평이상
807638,467-17,타워팰리스2,160.56,202202,21,227000,4,2003,언주로30길 57,강남구,도곡동,53.0,2022,2,50평이상
807639,467-17,타워팰리스2,160.56,202202,21,227000,4,2003,언주로30길 57,강남구,도곡동,53.0,2022,2,50평이상
807640,467-17,타워팰리스2,124.11,202203,29,237000,40,2003,언주로30길 57,강남구,도곡동,41.0,2022,3,40평대
807641,467-17,타워팰리스2,111.39,202205,5,262000,18,2003,언주로30길 57,강남구,도곡동,36.8,2022,5,30평대
807642,467-17,타워팰리스2,115.63,202205,24,254000,23,2003,언주로30길 57,강남구,도곡동,38.2,2022,5,30평대
807643,467-17,타워팰리스2,130.17,202207,27,235000,3,2003,언주로30길 57,강남구,도곡동,43.0,2022,7,40평대
807647,467-29,타워팰리스3,163.567,202201,27,319000,42,2004,언주로30길 26,강남구,도곡동,54.0,2022,1,50평이상
807648,467-29,타워팰리스3,124.641,202202,10,222000,52,2004,언주로30길 26,강남구,도곡동,41.1,2022,2,40평대
807649,467-29,타워팰리스3,141.381,202202,21,313000,33,2004,언주로30길 26,강남구,도곡동,46.7,2022,2,40평대
807650,467-29,타워팰리스3,244.224,202203,30,510000,63,2004,언주로30길 26,강남구,도곡동,80.6,2022,3,50평이상
807652,164-6,포스코트,200.9,202206,14,334000,14,2002,남부순환로381길 15,강남구,도곡동,66.3,2022,6,50평이상
807654,972,한라비발디,84.9569,202203,15,297000,10,2016,남부순환로365길 33,강남구,도곡동,28.0,2022,3,20평대
807661,464,한신(개포),83.86,202201,23,233000,5,1985,언주로 123,강남구,도곡동,27.7,2022,1,20평대
807664,964,현대그린1,84.93,202205,12,186000,6,2006,논현로51길 25,강남구,도곡동,28.0,2022,5,20평대
807672,467-19,현대비젼21,35.48,202201,14,45000,20,1999,언주로30길 10,강남구,도곡동,11.7,2022,1,10평대
807673,467-19,현대비젼21,33.1,202202,4,39000,20,1999,언주로30길 10,강남구,도곡동,10.9,2022,2,10평대
807674,467-19,현대비젼21,34.995,202205,4,39000,25,1999,언주로30길 10,강남구,도곡동,11.5,2022,5,10평대
807675,467-19,현대비젼21,32.65,202205,11,39000,15,1999,언주로30길 10,강남구,도곡동,10.8,2022,5,10평대
807676,467-19,현대비젼21,32.65,202206,10,40000,24,1999,언주로30길 10,강남구,도곡동,10.8,2022,6,10평대
807677,467-19,현대비젼21,32.65,202207,5,40000,18,1999,언주로30길 10,강남구,도곡동,10.8,2022,7,10평대
807678,467-19,현대비젼21,32.65,202207,13,40000,17,1999,언주로30길 10,강남구,도곡동,10.8,2022,7,10평대
807679,467-19,현대비젼21,34.995,202207,19,39000,13,1999,언주로30길 10,강남구,도곡동,11.5,2022,7,10평대
807680,467-19,현대비젼21,32.65,202207,27,40000,22,1999,언주로30길 10,강남구,도곡동,10.8,2022,7,10평대
807683,153-2,현대향목빌라트,244.59,202205,19,305000,6,1996,남부순환로379길 26,강남구,도곡동,80.7,2022,5,50평이상
807684,193-1,힐데스하임빌라,244.55,202207,22,314000,6,1998,남부순환로377길 26,강남구,도곡동,80.7,2022,7,50평이상
807687,142-7,LG선릉에클라트(A),36.16,202202,21,37000,5,2003,선릉로100길 42,강남구,삼성동,11.9,2022,2,10평대
807688,142-7,LG선릉에클라트(A),36.16,202203,23,36000,5,2003,선릉로100길 42,강남구,삼성동,11.9,2022,3,10평대
807689,142-7,LG선릉에클라트(A),36.16,202204,20,36000,6,2003,선릉로100길 42,강남구,삼성동,11.9,2022,4,10평대
807690,142-7,LG선릉에클라트(A),36.16,202206,11,36000,2,2003,선릉로100길 42,강남구,삼성동,11.9,2022,6,10평대
807691,142-7,LG선릉에클라트(A),36.16,202206,11,36000,2,2003,선릉로100길 42,강남구,삼성동,11.9,2022,6,10평대
807696,142-3,LG선릉에클라트(B),36.35,202202,22,37000,11,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,2,10평대
807697,142-3,LG선릉에클라트(B),36.35,202202,25,37000,10,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,2,10평대
807698,142-3,LG선릉에클라트(B),36.47,202203,2,35000,13,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,3,10평대
807699,142-3,LG선릉에클라트(B),36.35,202204,2,37000,11,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,4,10평대
807700,142-3,LG선릉에클라트(B),36.35,202204,2,37000,12,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,4,10평대
807701,142-3,LG선릉에클라트(B),36.35,202206,7,40000,12,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,6,10평대
807702,142-3,LG선릉에클라트(B),36.47,202207,12,38000,10,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,7,10평대
807703,142-3,LG선릉에클라트(B),36.35,202208,5,40000,13,2004,테헤란로63길 12,강남구,삼성동,12.0,2022,8,10평대
807705,100-14,동일파크스위트,174.15,202201,6,407000,12,2007,영동대로112길 67,강남구,삼성동,57.5,2022,1,50평이상
807714,189,래미안라클래시,115.93,202201,17,357000,21,2021,삼성로 651,강남구,삼성동,38.3,2022,1,30평대
807715,189,래미안라클래시,71.9,202201,21,248000,22,2021,삼성로 651,강남구,삼성동,23.7,2022,1,20평대
807716,189,래미안라클래시,84.99,202202,4,272000,23,2021,삼성로 651,강남구,삼성동,28.0,2022,2,20평대
807717,189,래미안라클래시,101.98,202202,4,337000,7,2021,삼성로 651,강남구,삼성동,33.7,2022,2,30평대
807718,189,래미안라클래시,101.98,202202,9,348000,20,2021,삼성로 651,강남구,삼성동,33.7,2022,2,30평대
807719,189,래미안라클래시,59.99,202205,13,230000,4,2021,삼성로 651,강남구,삼성동,19.8,2022,5,10평대
807720,189,래미안라클래시,71.95,202207,1,248000,8,2021,삼성로 651,강남구,삼성동,23.7,2022,7,20평대
807725,11,롯데캐슬프레미어,121.931,202204,20,257000,5,2007,선릉로126길 22,강남구,삼성동,40.2,2022,4,40평대
807726,107,미켈란107,83.0,202201,6,162000,14,2003,영동대로 602,강남구,삼성동,27.4,2022,1,20평대
807729,17,삼성동롯데아파트,91.77,202204,18,202000,11,2000,학동로 432,강남구,삼성동,30.3,2022,4,30평대
807730,17,삼성동롯데아파트,59.4,202206,21,162000,16,2000,학동로 432,강남구,삼성동,19.6,2022,6,10평대
807731,8-2,삼성동브라운스톤레전드,201.65,202204,7,358000,14,2009,선릉로 660,강남구,삼성동,66.6,2022,4,50평이상
807732,8-2,삼성동브라운스톤레전드,219.48,202205,24,356000,9,2009,선릉로 660,강남구,삼성동,72.4,2022,5,50평이상
807734,121-38,삼성동신도브래뉴,104.191,202203,23,229000,6,2010,삼성로103길 12,강남구,삼성동,34.4,2022,3,30평대
807736,14-1,삼성동중앙하이츠빌리지,84.87,202205,18,170000,5,2004,학동로68길 30,강남구,삼성동,28.0,2022,5,20평대
807737,14-1,삼성동중앙하이츠빌리지,59.98,202207,19,157000,3,2004,학동로68길 30,강남구,삼성동,19.8,2022,7,10평대
807740,82-1,삼성동헤렌하우스2(82-1),217.86,202203,11,334000,6,2010,영동대로128길 45,강남구,삼성동,71.9,2022,3,50평이상
807741,82-1,삼성동헤렌하우스2(82-1),217.86,202203,11,334000,6,2010,영동대로128길 45,강남구,삼성동,71.9,2022,3,50평이상
807742,82-1,삼성동헤렌하우스2(82-1),233.68,202208,18,400000,6,2010,영동대로128길 45,강남구,삼성동,77.1,2022,8,50평이상
807744,16-2,삼성동힐스테이트 1단지,26.5,202202,11,99000,6,2008,학동로68길 29,강남구,삼성동,8.7,2022,2,10평이하
807745,16-2,삼성동힐스테이트 1단지,31.402,202203,16,114000,15,2008,학동로68길 29,강남구,삼성동,10.4,2022,3,10평대
807746,16-2,삼성동힐스테이트 1단지,114.463,202203,25,264000,16,2008,학동로68길 29,강남구,삼성동,37.8,2022,3,30평대
807747,16-2,삼성동힐스테이트 1단지,84.236,202204,30,224000,7,2008,학동로68길 29,강남구,삼성동,27.8,2022,4,20평대
807748,16-2,삼성동힐스테이트 1단지,31.402,202205,9,114000,6,2008,학동로68길 29,강남구,삼성동,10.4,2022,5,10평대
807749,16-2,삼성동힐스테이트 1단지,84.236,202205,24,232000,7,2008,학동로68길 29,강남구,삼성동,27.8,2022,5,20평대
807750,16-2,삼성동힐스테이트 1단지,31.402,202206,20,116000,15,2008,학동로68길 29,강남구,삼성동,10.4,2022,6,10평대
807751,16-2,삼성동힐스테이트 1단지,114.463,202206,30,248000,11,2008,학동로68길 29,강남구,삼성동,37.8,2022,6,30평대
807752,52-9,삼성리치빌1,84.98,202201,28,164000,4,2003,학동로82길 6,강남구,삼성동,28.0,2022,1,20평대
807754,65-4,상지리츠빌카일룸(65-4),237.74,202203,14,554000,12,2012,삼성로 636,강남구,삼성동,78.5,2022,3,50평이상
807755,65-4,상지리츠빌카일룸(65-4),237.74,202206,27,545000,6,2012,삼성로 636,강남구,삼성동,78.5,2022,6,50평이상
807763,2,서광아파트,59.67,202204,23,165000,14,1998,선릉로130길 19,강남구,삼성동,19.7,2022,4,10평대
807769,87,아이파크,145.046,202201,26,292000,9,2004,영동대로 640,강남구,삼성동,47.9,2022,1,40평대
807770,87,아이파크,156.857,202201,28,263000,6,2004,영동대로 640,강남구,삼성동,51.8,2022,1,50평이상
807771,87,아이파크,175.052,202203,4,260000,4,2004,영동대로 640,강남구,삼성동,57.8,2022,3,50평이상
807772,87,아이파크,195.388,202204,6,484000,17,2004,영동대로 640,강남구,삼성동,64.5,2022,4,50평이상
807773,87,아이파크,145.046,202205,12,375000,25,2004,영동대로 640,강남구,삼성동,47.9,2022,5,40평대
807774,87,아이파크,156.857,202206,15,312000,10,2004,영동대로 640,강남구,삼성동,51.8,2022,6,50평이상
807782,109-21,엘에이치삼성도시형생활주택,27.75,202204,20,40000,4,2013,영동대로112길 46,강남구,삼성동,9.2,2022,4,10평이하
807784,130,이안애빌,106.89,202205,2,168000,5,2004,봉은사로68길 65,강남구,삼성동,35.3,2022,5,30평대
807785,53-2,진흥아파트,207.82,202206,15,351000,7,1984,학동로88길 5,강남구,삼성동,68.6,2022,6,50평이상
807786,53-2,진흥아파트,207.82,202208,15,395000,11,1984,학동로88길 5,강남구,삼성동,68.6,2022,8,50평이상
807788,146,포스코트,160.28,202201,26,282000,7,2003,봉은사로 510,강남구,삼성동,52.9,2022,1,50평이상
807789,146,포스코트,160.53,202206,28,318000,10,2003,봉은사로 510,강남구,삼성동,53.0,2022,6,50평이상
807792,143-37,현대타워(13층-27층),149.99,202202,15,304000,26,1998,테헤란로 423,강남구,삼성동,49.5,2022,2,40평대
807800,37,호산프라자,28.8,202202,12,54000,6,1997,선릉로 604,강남구,삼성동,9.5,2022,2,10평이하
807809,533,세곡푸르지오,84.83,202203,10,160000,13,2012,자곡로 21,강남구,세곡동,28.0,2022,3,20평대
807810,799,강남 더샵 포레스트,146.6888,202203,24,271000,6,2016,광평로34길 35,강남구,수서동,48.4,2022,3,40평대
807811,799,강남 더샵 포레스트,124.5792,202206,20,250000,11,2016,광평로34길 35,강남구,수서동,41.1,2022,6,40평대
807815,795,강남데시앙포레,84.81,202203,24,171000,6,2014,광평로34길 55,강남구,수서동,28.0,2022,3,20평대
807816,795,강남데시앙포레,84.81,202204,16,175000,13,2014,광평로34길 55,강남구,수서동,28.0,2022,4,20평대
807817,795,강남데시앙포레,84.86,202204,17,175000,12,2014,광평로34길 55,강남구,수서동,28.0,2022,4,20평대
807818,795,강남데시앙포레,101.73,202204,20,199000,15,2014,광평로34길 55,강남구,수서동,33.6,2022,4,30평대
807819,795,강남데시앙포레,84.92,202205,28,175000,12,2014,광평로34길 55,강남구,수서동,28.0,2022,5,20평대
