,전용면적(㎡),계약일,거래금액(만원),층,건축년도,구,동,평,계약년,계약월,한강,건물나이,재건축,단지명
273292,2.622492313,26,9.375939553,2.708050201,2014,7,21,1.648658626,2014,9,0,0,0,주주베에이
273293,2.678278043,6,9.38185373,2.772588722,2014,7,21,1.704748092,2014,10,0,0,0,주주베에이
273299,2.595254707,20,9.367429587,2.564949357,2014,7,21,1.62924054,2014,11,0,0,0,주주베에이
273305,2.583997552,6,9.37763289,2.708050201,2014,7,21,1.609437912,2014,12,0,0,0,주주베에이
273390,4.088829382,29,9.878221025,2.708050201,2001,7,136,3.015534901,2015,1,0,14,0,남해그린힐
273404,4.336244442,12,10.18493775,2.708050201,2001,7,136,3.254242969,2015,7,0,14,0,남해그린힐
273405,3.845455761,27,9.581972892,2.197224577,2003,7,136,2.778819272,2015,5,0,12,0,대광월드
273406,4.387387241,28,10.1385992,2.079441542,2003,7,136,3.303216973,2015,6,0,12,0,대광월드
273407,4.647079589,8,10.27163148,2.197224577,2003,7,136,3.55820113,2015,8,0,12,0,대광월드
273627,4.74927053,6,10.6334728,2.995732274,2004,7,136,3.658420247,2015,4,0,11,0,북한산대창센시티
274055,4.34094419,5,10.18493775,2.079441542,2002,7,136,3.258096538,2015,7,0,13,0,선우아파트
274056,4.274162989,21,10.10646921,1.945910149,2002,7,136,3.194583132,2015,7,0,13,0,선우아파트
274059,4.452834525,3,10.38285347,2.564949357,1995,7,136,3.36729583,2014,9,0,19,0,신우아파트
274068,4.450736133,15,10.14647295,2.079441542,2003,7,136,3.36729583,2015,2,0,12,0,월드그린
274070,4.435922789,12,10.2399955,2.079441542,2003,7,136,3.349904087,2015,6,0,12,0,월드그린
274071,4.878702623,20,10.44874359,2.397895273,1998,7,136,3.786459782,2014,9,0,16,0,윤현(484-90)
274074,4.648038086,31,10.29893599,2.397895273,1998,7,136,3.55820113,2015,3,0,17,0,윤현(484-90)
274076,4.117295822,15,10.02131503,2.302585093,2005,7,136,3.039749159,2015,3,0,10,0,은혜스카이빌아파트
274077,2.77570885,17,9.282754052,2.63905733,2013,7,136,1.791759469,2014,10,0,1,0,제이타워
274089,2.638342789,12,9.210440367,2.302585093,2013,7,136,1.667706821,2015,2,0,2,0,제이타워
274093,2.664446564,26,9.305741457,2.772588722,2013,7,136,1.686398954,2015,3,0,2,0,제이타워
274099,4.414614824,12,10.18493775,1.791759469,2003,7,136,3.328626689,2015,4,0,12,0,청나아파트
274100,4.615318517,16,10.16589028,2.197224577,2003,7,136,3.526360525,2015,4,0,12,0,청송
274101,4.451669295,16,10.26468724,2.079441542,2004,7,136,3.36729583,2015,5,0,11,0,태양아파트
274102,4.436041223,18,10.1266711,2.079441542,2004,7,136,3.349904087,2015,5,0,11,0,태양아파트
274107,4.911992902,15,11.32660793,2.890371758,2009,7,132,3.817712326,2014,9,0,5,0,DMC자이1단지
274109,4.829113417,30,11.05090588,2.63905733,2009,7,132,3.737669618,2015,5,0,6,0,DMC자이1단지
274111,4.302171409,17,10.00337814,1.945910149,2003,7,132,3.218875825,2015,7,0,12,0,국도
274159,4.7509142,28,10.60908194,2.890371758,2003,7,132,3.660994251,2015,2,0,12,0,대림한숲(DMC이편한세상)
274208,4.203796696,17,9.975854725,2.397895273,2002,7,132,3.126760536,2015,4,0,13,0,도현
274211,3.915616541,27,9.698981735,2.302585093,2002,7,132,2.844909384,2015,8,0,13,0,동하아트빌
274212,4.390118805,16,9.852246888,2.302585093,2001,7,132,3.306886702,2014,12,0,13,0,밀레니엄삼우
274214,3.879086505,16,9.670987869,2.197224577,2007,7,132,2.809402695,2015,8,0,8,0,제일아파트나동(345-5)
274262,4.282344411,20,10.16589028,2.564949357,2004,7,107,3.202746443,2015,6,0,11,0,구암
274272,4.134366237,10,10.06479825,2.397895273,2003,7,107,3.058707073,2015,6,0,12,0,뉴서울(277-2)
274282,3.856298857,29,9.814710982,2.48490665,2004,7,107,2.791165108,2015,6,0,11,0,뉴월드
274283,3.753027274,29,9.388570236,2.302585093,2003,7,107,2.687847494,2015,6,0,12,0,뉴월드(226-5)
274284,4.408668566,30,10.20362918,2.397895273,2003,7,107,3.325036021,2014,9,0,11,0,다원그린
274331,4.107260787,9,9.852246888,2.197224577,1992,7,107,3.0301337,2015,4,0,23,0,라이프씨티
274338,4.327966358,16,10.1266711,2.397895273,2002,7,107,3.246490992,2015,2,0,13,0,명남(23-45)
274341,4.453765732,27,9.903537551,1.791759469,2000,7,107,3.36729583,2014,9,0,14,0,명진(200-115)
274343,4.345232974,29,10.16589028,1.945910149,2004,7,107,3.261935314,2014,12,0,10,0,모델리안1
274416,4.448165437,10,10.20362918,2.079441542,2005,7,107,3.363841595,2015,2,0,10,0,부흥아파트(33-10)
274427,4.437816056,12,10.22922379,2.197224577,2004,7,107,3.353406718,2015,4,0,11,0,새한
274527,4.092008502,10,9.973526543,2.397895273,2008,7,107,3.015534901,2014,10,0,6,0,신아
274528,4.000217016,24,9.825580064,2.48490665,2008,7,107,2.928523524,2015,2,0,7,0,신아
274530,4.093010339,30,9.952325335,2.397895273,2003,7,107,3.015534901,2015,4,0,12,0,에코빌라
274531,4.443803534,6,10.08167558,2.197224577,2002,7,107,3.360375387,2015,3,0,13,0,연세
274532,4.33772202,5,9.971192929,2.302585093,2002,7,107,3.254242969,2015,5,0,13,0,연세
274582,4.283172683,18,10.03016426,2.397895273,2003,7,107,3.202746443,2015,7,0,12,0,임탑(364)101동
274583,4.567052864,24,10.29893599,1.945910149,2003,7,107,3.478158423,2015,3,0,12,0,정명네스트
274584,4.438643235,3,10.41033527,1.945910149,2006,7,107,3.353406718,2014,12,0,8,0,정은노블스B
274586,4.370801366,12,10.35777457,2.564949357,2003,7,107,3.288401888,2015,2,0,12,0,청운
274593,4.286203823,14,10.1266711,1.945910149,2004,7,107,3.206803244,2015,5,0,11,0,테마빌2
274696,4.786824854,23,10.61768658,2.48490665,2003,7,74,3.693866996,2015,8,0,12,0,뉴캐슬
274697,4.338597077,21,9.841665339,2.302585093,2004,7,74,3.258096538,2014,11,0,10,0,두성아파트
274699,4.446408894,20,10.04329297,2.564949357,2000,7,74,3.360375387,2014,10,0,14,0,디딤빌아파트
274702,4.446526093,29,10.22197765,1.791759469,2003,7,74,3.360375387,2014,9,0,11,0,디케이
