,index,경기번호,팀명,결과,No.,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,홈_어웨이,팀코드
839,839,420,흥국생명,0,157,39,104,29,7,3,369.64,99.99,69,17,6,2,295.83,100.0,1,0,0,0,0.0,100.0,3,2,0,0,66.67,100.0,6,2,0,0,100.0,100.0,3,1,1,1,50.0,100.0,22,7,0,0,193.97,100.00999999999999,56,3,4,0.99,100.01,68,57,11,0,23.68,99.99000000000001,108,26,1,10.67,100.02,69,11,11,86.36,100.0,47,7,18,12,2,2.99,100.0,7,0,10,0,1
840,840,421,GS칼텍스,1,194,53,93,41,3,6,451.37,100.01,37,13,1,4,312.86,100.0,4,1,0,0,33.33,100.0,0,0,0,0,0.0,0.0,15,8,0,1,108.33,100.0,11,9,0,0,250.0,100.0,26,10,2,1,229.53,99.99000000000001,74,2,7,0.66,100.00999999999999,71,66,5,0,27.509999999999998,100.02,96,38,2,16.0,100.0,37,17,2,181.96,100.01,58,10,30,11,0,5.17,100.01,9,0,15,1,0
841,841,421,IBK기업은행,0,104,28,101,23,10,11,116.3,99.99,38,11,4,4,138.32999999999998,100.0,5,1,0,0,50.0,100.0,7,0,1,2,0.0,100.0,7,2,1,0,28.57,100.0,5,1,0,0,100.0,100.0,39,8,4,5,91.37,100.0,44,2,7,0.67,100.0,68,55,13,0,18.84,100.0,112,22,3,7.34,100.0,67,23,2,223.32,100.0,41,3,19,14,1,1.0,100.0,3,0,22,0,3
842,842,422,페퍼저축은행,0,138,48,95,39,6,5,223.04,100.0,55,18,5,3,224.69,100.0,7,4,1,0,200.0,100.0,2,1,0,0,100.0,100.0,12,8,0,1,72.73,100.0,5,2,0,1,83.33,100.0,14,6,0,0,200.0,100.0,60,3,9,1.1600000000000001,99.99,58,43,14,1,17.34,99.99,102,37,2,12.66,99.99000000000001,70,19,3,100.88,100.00999999999999,33,6,10,15,0,2.66,99.99,5,0,17,1,6
843,843,422,한국도로공사,1,125,58,100,49,6,7,338.78,100.0,47,20,3,3,255.41,100.0,14,12,0,1,316.67,100.0,1,0,0,0,0.0,100.0,9,4,0,2,128.57,100.0,7,2,1,1,100.0,100.0,22,11,2,0,165.0,99.99000000000001,74,3,4,1.1600000000000001,99.99,65,52,13,0,17.5,100.00999999999999,94,45,0,16.33,99.99000000000001,51,26,3,143.71,100.0,42,6,20,12,0,2.0,100.0,5,0,11,0,2
844,844,423,KGC인삼공사,0,108,47,125,42,11,6,371.11,100.0,68,20,4,5,257.40999999999997,100.0,0,0,0,0,0.0,0.0,3,2,0,0,150.0,100.0,15,7,1,0,142.86,100.0,6,2,0,0,100.0,99.99,33,11,6,1,99.61,99.99,52,1,5,0.33,99.99,87,71,15,1,26.83,100.0,130,37,0,13.5,100.00999999999999,74,22,6,113.4,100.01,52,4,25,15,0,2.66,100.00999999999999,3,0,12,1,4
845,845,423,현대건설,1,140,64,108,47,4,3,241.72,100.01,57,18,2,1,220.74,100.0,4,2,0,0,100.0,100.0,2,2,0,0,100.0,100.0,17,8,0,1,140.0,100.0,15,12,0,0,160.70999999999998,100.0,13,5,2,1,126.67,100.0,75,6,1,1.9900000000000002,99.99,86,77,9,0,26.5,99.99000000000001,118,45,0,17.0,99.99,47,18,1,288.89,100.00999999999999,61,11,24,13,0,3.67,100.0,8,0,4,0,5
846,846,424,IBK기업은행,0,107,53,112,46,6,6,291.39,100.0,50,14,4,4,171.64,100.0,3,1,0,0,50.0,100.0,4,3,0,0,150.0,100.0,12,7,0,1,58.33,100.0,2,1,0,0,100.0,100.0,41,20,2,1,258.85,100.01,74,3,9,1.0,100.01,76,62,14,0,21.83,100.0,119,46,2,15.66,99.99,69,17,4,82.99000000000001,100.01,63,4,23,23,1,1.33,99.97999999999999,3,0,18,1,3
847,847,424,흥국생명,1,109,61,125,51,4,8,198.6,100.0,63,26,2,6,231.15,99.99,3,1,1,0,50.0,100.0,4,1,0,0,25.0,100.0,18,7,0,1,38.89,100.0,4,2,0,0,133.32999999999998,100.0,33,14,1,1,123.00999999999999,100.0,77,4,8,1.33,100.0,87,70,17,0,23.33,100.0,122,48,1,16.0,100.01,65,27,3,139.23,100.0,46,6,17,16,2,2.0,100.0,6,0,19,0,1
848,848,425,GS칼텍스,0,146,67,150,58,16,12,340.63,100.01,60,17,9,3,107.47,100.0,7,2,0,0,83.33,100.0,2,0,0,0,0.0,100.0,22,7,3,4,31.82,100.0,8,5,0,0,157.14,100.0,51,27,4,5,350.0,99.99000000000001,83,3,12,1.0,99.98,98,82,15,1,21.5,99.99000000000001,160,58,0,18.91,100.00999999999999,87,39,2,175.03,100.0,68,6,33,18,0,1.5,99.99,4,0,25,1,0
849,849,425,한국도로공사,1,122,71,140,53,6,6,223.53,99.97,57,16,3,1,163.99,99.99,17,9,0,2,270.0,99.98,2,0,0,0,0.0,100.0,14,4,0,2,77.27,99.99999999999999,9,1,0,0,25.0,100.0,41,23,3,1,223.01,99.99000000000001,95,2,8,0.5,100.0,90,79,11,0,19.92,100.0,141,51,0,12.75,100.02,71,39,3,226.06,100.01,72,16,23,26,1,4.0,100.00999999999999,15,0,15,0,2
850,850,426,KGC인삼공사,0,119,36,97,28,10,7,373.24,99.99,45,13,6,5,182.76999999999998,99.99,1,1,0,0,100.0,100.0,3,0,0,0,0.0,100.0,12,3,1,0,27.27,100.0,5,3,0,0,233.32999999999998,100.0,31,8,3,2,275.68,100.00999999999999,48,3,7,1.83,100.0,64,51,13,0,20.5,100.01,114,27,5,9.0,100.01,71,21,4,217.12,99.99000000000001,42,5,12,16,0,2.0,100.0,2,0,19,1,4
851,851,426,흥국생명,1,123,56,104,42,5,8,314.93,100.0,43,16,1,2,155.96,100.0,4,1,0,0,33.33,100.0,4,2,1,0,150.0,100.0,16,5,1,3,31.25,100.0,5,2,0,2,66.67,100.0,32,16,2,1,196.71,100.01,74,4,3,1.32,100.0,77,70,7,0,23.5,100.01,104,39,0,12.99,100.0,41,9,3,91.75999999999999,100.0,49,10,20,13,0,3.5,99.99,10,0,11,0,1
852,852,427,페퍼저축은행,0,123,38,99,29,9,8,170.91,99.99000000000001,66,18,6,2,164.86,100.01,3,1,0,1,100.0,99.99,4,2,1,0,50.0,100.0,13,3,0,4,42.86,100.0,4,2,0,1,100.0,100.0,9,3,2,0,83.33,99.99,55,3,5,1.0,100.01,60,48,12,0,18.0,100.01,103,28,3,9.66,99.99,65,17,3,73.94,100.0,31,6,6,8,1,1.99,100.0,2,0,17,1,6
853,853,427,현대건설,1,133,58,100,46,6,4,318.78,100.0,47,18,2,3,198.36,99.99,3,2,1,0,200.0,99.99,1,1,0,0,100.0,100.0,11,6,1,1,66.67,100.0,8,7,0,0,180.0,100.0,30,12,2,0,212.76999999999998,100.01,74,3,9,1.0,100.0,68,57,11,0,20.84,99.99,101,41,3,15.5,99.99000000000001,50,19,3,140.56,100.0,48,9,15,14,0,3.0,100.0,8,0,16,0,5
854,854,428,IBK기업은행,0,125,80,212,68,10,12,195.21,100.0,93,26,6,1,144.92,100.02,3,3,0,0,200.0,100.0,8,4,0,0,100.0,100.0,37,9,1,6,24.32,100.0,2,0,2,0,0.0,100.0,69,26,1,5,175.95,100.0,102,5,15,1.0,100.01,149,125,24,0,29.67,99.99,219,67,0,15.0,100.01,103,32,3,204.01,100.0,72,7,43,12,1,1.4000000000000001,100.0,6,0,28,1,3
855,855,428,한국도로공사,1,106,83,193,70,7,12,280.5,100.02,116,37,5,8,255.23,100.0,8,5,0,0,225.0,100.0,1,1,0,0,100.0,100.0,24,8,1,4,81.82,100.0,5,1,0,0,33.33,100.0,39,18,1,0,158.65,100.0,110,3,7,0.6000000000000001,100.02,143,121,22,0,24.880000000000003,100.01,196,66,1,15.6,99.99,87,33,5,119.83,100.0,94,10,39,22,1,2.0,100.0,6,0,21,0,2
856,856,429,GS칼텍스,1,143,74,150,57,16,12,258.06,100.0,85,30,8,4,248.5,100.01,9,4,2,0,66.67,100.0,1,0,0,0,0.0,100.0,16,5,3,4,31.25,100.0,6,2,0,0,100.0,99.99,33,16,3,4,284.17,99.99,102,7,5,1.83,99.98,97,79,18,0,21.91,100.0,153,53,1,17.25,100.0,85,35,3,255.70999999999998,100.02,64,10,24,18,2,2.83,100.01,8,0,20,1,0
857,857,429,KGC인삼공사,0,108,81,144,62,10,9,402.42,99.99,78,32,3,5,245.2,99.99000000000001,1,0,1,0,0.0,100.0,3,2,0,0,66.67,100.0,19,11,2,3,61.11,100.0,5,4,1,0,266.67,100.0,38,13,3,1,181.24,99.99000000000001,100,3,15,0.75,100.0,87,71,16,0,18.0,100.00999999999999,152,60,2,15.83,100.0,97,29,7,143.7,100.0,76,16,23,20,1,4.25,100.0,15,0,27,0,4
858,858,430,페퍼저축은행,0,135,69,147,57,11,9,368.23,99.99,84,31,7,5,378.38,99.99000000000001,9,4,0,0,200.0,99.99,0,0,0,0,0.0,0.0,15,5,2,1,33.33,100.0,7,3,0,1,60.0,100.0,32,14,2,2,137.66,100.00999999999999,88,5,14,1.33,100.0,103,76,27,0,21.25,99.97999999999999,154,54,2,14.0,100.01,92,32,3,152.97,100.00999999999999,59,7,27,19,0,1.75,99.98,5,0,25,1,6
859,859,430,흥국생명,1,106,74,143,60,7,12,252.0,99.99000000000001,60,17,3,5,201.11,100.01,12,6,0,0,194.44,100.0,4,0,1,1,0.0,100.0,22,12,1,2,57.14,100.0,6,4,0,1,150.0,100.0,39,21,2,3,226.19,100.0,98,3,6,0.75,100.00999999999999,99,76,23,0,20.34,99.99000000000001,135,54,0,13.5,99.99,74,25,5,84.72,100.0,63,11,19,18,0,2.75,99.99999999999999,9,0,18,0,1
860,860,431,IBK기업은행,0,116,50,109,42,8,7,267.02,100.0,49,13,6,3,182.74,99.97999999999999,0,0,0,0,0.0,0.0,5,5,0,0,100.0,100.0,13,4,1,0,30.77,100.0,5,2,0,0,100.0,100.0,37,18,1,4,213.32999999999998,99.99,63,1,4,0.33,99.97999999999999,79,59,20,0,27.0,100.0,114,41,1,13.83,100.0,68,15,3,87.39,100.0,37,7,15,9,0,2.33,100.00000000000001,5,0,12,1,3
861,861,431,현대건설,1,140,63,117,52,7,5,305.98,100.0,69,30,3,1,297.33,100.0,3,2,0,0,66.67,100.0,0,0,0,0,0.0,0.0,9,5,0,1,62.5,100.0,11,5,1,1,93.33,100.0,25,10,3,2,205.47,100.0,74,3,6,1.0,100.0,86,66,20,0,23.83,100.0,119,50,0,19.33,99.99,59,17,1,113.58,99.99000000000001,46,8,20,13,1,2.66,100.00999999999999,7,0,12,0,5
862,862,432,KGC인삼공사,0,115,69,157,57,15,12,254.75,100.0,75,21,7,6,188.56,99.99,2,1,1,0,100.0,100.0,0,0,0,0,0.0,0.0,37,19,3,2,52.78,100.0,12,5,2,2,100.0,100.0,31,11,2,2,140.81,99.99999999999999,92,5,8,1.58,99.99,109,91,18,0,25.75,99.97,166,53,2,13.25,100.0,87,30,6,102.69,99.99,72,7,30,17,2,2.0,100.0,6,0,24,1,4
863,863,432,한국도로공사,1,106,74,157,53,7,7,325.24,100.0,91,34,6,5,386.9,100.0,10,6,0,0,225.0,100.0,2,1,0,0,50.0,100.0,15,4,0,1,28.57,100.0,9,2,0,0,28.57,100.0,30,6,1,1,175.98,100.0,97,6,10,1.58,99.99,114,96,17,1,24.59,100.0,164,52,2,14.0,100.01,84,34,5,182.13,99.99,66,15,23,18,2,3.75,100.0,13,0,22,0,2
864,864,433,페퍼저축은행,0,122,65,149,57,13,6,235.73,99.98,86,37,9,3,180.11,100.0,9,4,0,1,166.67000000000002,99.99,6,1,0,1,16.67,100.0,16,4,1,0,25.0,100.0,9,2,0,0,50.0,99.99,23,9,3,1,157.95,100.0,84,4,6,1.0,100.0,108,81,27,0,21.92,100.0,152,54,0,14.25,100.00999999999999,93,35,5,152.32999999999998,100.0,58,4,23,17,0,1.0,99.99,4,0,12,1,6
865,865,433,흥국생명,1,98,87,155,69,4,10,246.42,100.01,66,20,1,8,135.54000000000002,100.02,11,3,0,0,95.0,99.99000000000001,1,1,0,0,100.0,100.0,14,4,1,0,28.57,100.0,14,10,0,1,145.82999999999998,100.0,49,31,2,1,185.43,100.0,98,5,5,1.25,100.00999999999999,99,87,12,0,23.25,99.99000000000001,151,64,2,16.33,99.99,78,30,4,100.96000000000001,99.99000000000001,84,13,28,26,1,4.0,99.99,13,0,18,0,1
866,866,434,GS칼텍스,0,145,67,140,57,11,4,192.12,99.99,81,32,5,3,185.12,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,9,3,1,50.0,100.0,6,1,0,0,33.33,100.0,35,15,3,0,136.61,100.0,87,4,13,1.0,99.99,81,63,18,0,15.83,100.0,137,53,0,13.25,100.0,86,30,6,144.16,100.0,47,6,18,21,0,1.5,100.01,5,0,17,1,0
867,867,434,현대건설,1,151,79,120,62,6,9,343.88,100.01,73,37,2,5,374.40999999999997,100.01,3,2,0,1,100.0,100.0,1,0,0,1,0.0,100.0,11,5,2,1,45.45,100.0,10,6,0,1,120.0,100.0,22,12,2,0,224.28,100.01,96,6,9,1.5,99.99,81,62,19,0,17.75,100.0,127,61,0,16.5,100.00000000000001,74,26,4,118.77,100.0,76,11,25,25,1,2.75,100.0,10,0,19,0,5
868,868,435,IBK기업은행,0,143,45,117,37,8,4,269.02,100.0,57,13,4,3,144.59,100.0,2,1,0,0,100.0,100.0,5,2,1,0,66.67,100.0,12,5,0,0,45.45,100.0,4,1,0,0,50.0,100.0,37,15,3,1,317.26,100.0,55,5,4,2.33,100.01,85,67,18,0,28.0,100.0,123,36,0,13.33,99.99000000000001,71,18,5,141.9,100.0,48,3,26,11,1,1.0,100.01,2,0,9,1,3
869,869,435,한국도로공사,1,125,66,116,53,3,6,289.7,100.0,74,31,1,5,290.67,99.99,3,1,0,1,100.0,99.99,3,1,0,0,50.0,100.0,9,5,2,0,150.0,100.0,6,4,0,0,150.0,100.0,21,11,0,0,168.32999999999998,100.0,73,5,2,1.82,100.01,86,75,11,0,25.490000000000002,99.99000000000001,120,51,0,17.009999999999998,100.0,51,22,5,143.32999999999998,99.99000000000001,51,8,16,13,0,2.66,99.99,7,0,8,0,2
870,870,436,KGC인삼공사,1,134,60,85,43,3,2,361.82,100.0,43,21,2,1,308.33,100.01,1,0,0,0,0.0,100.0,4,4,0,0,100.0,100.0,13,5,0,1,41.67,100.0,8,4,0,0,57.14,100.0,16,9,1,0,183.81,100.0,74,7,11,2.66,99.99,51,43,8,0,19.66,100.0,81,36,0,13.5,99.97999999999999,41,14,2,199.76,100.00999999999999,42,10,14,12,0,3.33,99.99,8,0,13,1,4
871,871,436,페퍼저축은행,0,135,35,80,30,10,4,296.35,100.0,53,19,8,4,119.61,100.0,3,2,0,0,150.0,100.0,2,0,0,0,0.0,100.0,9,2,1,0,22.22,100.0,7,2,1,0,66.67,100.00999999999999,6,5,0,0,200.0,100.0,49,2,8,0.66,99.99,60,45,14,1,15.49,100.0,93,30,2,10.0,100.02,63,18,7,74.75,100.0,30,3,14,11,0,0.99,100.01,3,0,15,0,6
872,872,437,GS칼텍스,1,157,80,141,70,10,9,315.24,100.00999999999999,82,39,5,5,291.14,100.0,5,3,0,0,60.0,100.0,1,1,0,0,100.0,100.0,16,9,2,1,56.25,100.0,6,1,1,0,50.0,100.0,31,17,2,3,175.07,100.0,95,5,9,1.33,99.99,85,73,11,1,19.34,100.0,144,63,2,19.33,99.98,77,32,0,121.91,100.01,69,5,31,20,2,1.5,99.99,4,0,23,1,0
873,873,437,흥국생명,0,112,62,127,52,5,4,306.5,100.01,67,24,3,3,285.12,100.0,2,0,0,0,0.0,100.0,4,1,0,0,33.33,100.0,13,8,0,1,61.54,100.0,10,5,0,0,90.47,100.0,31,14,2,0,140.0,100.0,86,0,9,0.0,99.98,86,63,23,0,17.0,100.0,137,51,3,14.58,100.01,86,24,5,177.64,100.00999999999999,64,10,18,24,0,2.5,100.0,6,0,16,0,1
874,874,438,KGC인삼공사,1,90,84,176,70,11,13,190.85,100.0,87,34,4,6,211.73000000000002,100.01,1,0,0,0,0.0,100.0,2,0,0,0,0.0,100.0,34,12,4,4,98.92999999999999,100.0,8,0,1,1,0.0,100.0,44,24,2,2,263.33,100.0,112,4,11,0.8,100.02,127,98,29,0,19.6,100.01,180,67,2,13.399999999999999,100.0,97,42,4,164.54000000000002,100.00999999999999,80,10,33,23,1,2.0,100.0,4,0,27,1,4
875,875,438,현대건설,0,151,84,183,69,10,12,281.38,100.0,94,35,7,7,338.24,99.98,6,2,0,0,50.0,100.01,1,0,0,0,0.0,100.0,26,13,2,2,52.0,100.0,18,8,0,0,77.93,100.0,38,11,1,3,150.96,99.99,110,4,13,1.45,100.02,119,98,21,0,22.61,99.98,183,65,0,14.379999999999999,100.02,101,40,4,174.24,99.99,94,11,37,34,2,2.6,100.0,10,0,27,0,5
876,876,439,페퍼저축은행,0,134,40,97,36,13,9,203.5,100.0,64,22,10,5,143.15,100.01,3,0,1,1,0.0,99.99,3,1,0,1,50.0,100.0,13,6,1,0,46.15,100.0,6,2,1,2,133.32999999999998,100.0,8,5,0,0,300.0,100.0,50,3,5,1.1600000000000001,100.0,66,50,16,0,20.5,100.02,108,36,4,16.990000000000002,100.02000000000001,70,14,6,60.71,100.0,34,1,18,10,1,0.33,99.99,1,0,19,1,6
877,877,439,한국도로공사,1,159,56,86,37,1,4,409.11,100.0,38,13,0,2,241.44,100.0,7,5,1,1,150.0,100.0,5,1,0,0,50.0,100.0,5,4,0,0,300.0,100.0,5,3,0,0,75.0,100.0,26,11,0,1,176.07,100.0,74,6,4,2.49,99.98,55,46,9,0,17.16,100.01,82,35,1,12.66,100.00999999999999,45,20,3,214.06,99.99000000000001,49,13,13,16,0,4.67,99.99,11,0,9,0,2
878,878,440,GS칼텍스,1,131,56,116,48,5,5,321.82,100.0,61,19,3,2,322.7,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,19,12,0,0,63.16,100.0,8,3,0,2,150.0,100.0,28,14,2,1,167.86,100.0,75,4,8,1.99,99.97999999999999,80,66,14,0,22.66,100.0,115,45,0,15.16,100.01,60,20,4,130.39,100.0,45,4,13,17,0,1.33,99.99000000000001,4,0,13,1,0
879,879,440,IBK기업은행,0,91,55,121,46,4,11,266.67,100.00999999999999,57,23,2,5,177.38,99.98,5,1,0,0,33.33,100.0,5,2,0,1,100.0,100.0,17,6,1,2,35.29,100.0,1,1,0,0,100.0,100.0,36,13,1,3,203.45999999999998,100.01,70,4,10,1.32,100.0,81,68,13,0,23.32,99.99,123,45,0,15.0,100.0,67,17,4,79.17,100.0,66,5,30,23,0,1.6600000000000001,100.01,5,0,21,0,3
880,880,441,KGC인삼공사,0,129,65,155,56,13,6,243.41,100.02,88,26,10,1,174.95,100.01,5,3,0,1,133.32999999999998,100.0,1,0,1,0,0.0,100.0,22,8,0,2,40.0,100.0,10,4,0,0,116.67,100.0,29,15,2,2,97.5,100.01,85,2,5,0.75,100.00999999999999,109,88,21,0,25.08,99.99,165,54,1,15.75,99.99,88,27,3,181.66,100.0,96,7,32,31,1,1.75,100.0,7,0,13,1,4
881,881,441,흥국생명,1,112,83,172,67,7,9,330.25,100.0,80,27,3,6,264.86,100.0,6,4,0,0,250.0,100.0,2,1,0,0,50.0,100.0,23,8,3,1,36.36,100.0,11,5,0,0,180.0,99.99000000000001,50,22,1,2,139.32999999999998,100.0,95,3,7,0.8300000000000001,100.0,119,107,12,0,27.25,99.99,176,63,2,16.58,100.01,80,25,2,172.57,100.0,77,13,29,22,1,3.33,100.0,10,0,19,0,1
882,882,442,한국도로공사,0,89,68,180,51,10,10,210.32,100.01,115,24,8,7,163.05,100.01,4,3,0,0,166.67000000000002,100.0,2,0,0,0,0.0,100.0,13,4,1,0,44.44,100.0,8,3,0,2,86.67,100.0,38,17,1,1,160.47,100.0,89,6,7,1.5,99.99,134,112,22,0,28.0,100.00999999999999,189,49,0,12.25,100.0,92,36,5,157.49,100.0,89,11,45,20,0,2.75,100.01,8,0,17,1,2
883,883,442,현대건설,1,148,81,186,66,11,11,228.68,100.0,101,27,6,8,116.92,99.99,8,3,1,0,73.33,100.0,0,0,0,0,0.0,0.0,19,9,1,1,100.0,100.0,21,10,1,0,94.44,100.0,37,17,2,2,271.79,100.0,97,5,5,1.25,100.0,143,125,18,0,33.67,100.01,194,66,3,19.5,100.00999999999999,82,34,6,148.39,100.00999999999999,98,10,56,18,1,2.5,99.99,9,0,20,0,5
884,884,443,GS칼텍스,1,166,61,104,50,2,7,530.28,99.99,53,24,0,3,503.33,100.01,2,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,12,4,0,1,33.33,100.0,7,3,1,1,133.32999999999998,100.0,30,18,1,2,282.5,99.99,73,5,6,1.6600000000000001,100.01,78,70,8,0,24.17,100.0,110,45,0,24.5,100.0,48,25,3,153.51,99.99,44,6,16,14,0,2.0,100.0,5,0,13,1,0
885,885,443,페퍼저축은행,0,142,40,101,35,6,5,219.65,99.99,47,14,3,1,137.98,100.01,10,6,0,2,266.67,100.0,2,1,0,0,50.0,100.0,12,5,0,1,136.36,100.0,11,2,0,1,114.28999999999999,100.0,19,7,3,0,127.78,100.0,55,3,7,1.0,100.0,74,53,21,0,18.0,99.99000000000001,106,34,2,12.33,99.99,67,21,5,93.0,99.99000000000001,48,2,15,17,0,0.66,100.0,1,0,14,0,6
886,886,444,IBK기업은행,0,131,65,157,54,10,8,492.83,100.0,72,21,6,5,283.74,100.02,2,1,0,0,100.0,100.0,1,0,0,0,0.0,100.0,24,7,1,1,29.17,100.0,7,4,0,0,225.0,100.0,51,21,3,2,300.78999999999996,100.0,88,4,6,1.25,100.01,118,95,23,0,28.58,100.01,168,49,3,13.5,100.0,85,18,3,88.33,99.99,67,7,29,17,2,2.0,100.01,6,0,19,1,3
887,887,444,현대건설,1,134,77,160,64,7,9,307.63,100.01,80,28,4,5,339.47,100.0,10,5,0,0,240.0,100.0,2,1,0,0,50.0,100.0,20,10,1,0,52.63,100.0,26,12,1,2,92.31,100.0,22,8,1,2,177.76999999999998,100.0,96,3,11,0.75,100.01,116,104,12,0,31.42,99.98,171,61,2,18.25,99.98,81,34,4,119.28,99.99,71,10,27,20,0,2.5,99.99,10,0,22,0,5
888,888,445,한국도로공사,1,106,67,148,51,5,7,362.08,100.01,77,22,4,3,193.47,100.0,9,5,0,0,283.33,99.99,2,1,0,0,50.0,100.0,7,3,1,0,60.0,100.0,10,2,0,0,33.33,100.0,43,18,0,4,214.76999999999998,100.0,96,7,8,2.0,100.01,107,94,11,2,24.58,100.0,153,49,2,15.83,100.0,67,33,3,166.4,100.0,75,9,33,21,1,2.25,100.0,8,0,20,1,2
889,889,445,흥국생명,0,118,56,164,48,9,19,279.26,100.02,73,18,5,9,169.31,100.0,14,3,2,2,58.33,100.0,5,0,0,0,0.0,100.0,12,4,1,3,80.0,100.0,12,7,0,1,125.0,100.0,48,16,1,4,204.99,99.99,77,3,10,0.75,99.99,104,94,10,0,25.0,100.0,165,46,1,11.5,100.01,88,29,7,125.94,100.01,81,5,39,25,0,1.25,99.99,3,0,30,0,1
890,890,446,GS칼텍스,1,102,80,156,66,14,5,299.59000000000003,100.01,56,28,7,1,291.53999999999996,100.0,7,3,0,0,42.86,100.0,1,0,1,0,0.0,100.0,26,9,2,3,34.62,100.0,7,3,1,0,166.66,100.00999999999999,59,23,3,1,134.74,100.0,95,5,10,1.25,100.0,91,79,11,1,19.75,100.00999999999999,157,61,1,15.25,99.99,87,41,4,139.69,100.00999999999999,69,9,24,23,1,2.25,99.99,9,0,18,1,0
891,891,446,KGC인삼공사,0,111,73,140,55,9,8,195.82999999999998,99.99,74,27,6,5,198.42000000000002,99.99,7,4,0,1,57.14,100.0,4,1,0,0,25.0,100.0,16,6,1,0,37.5,100.0,5,1,1,0,25.0,100.0,34,16,1,2,96.67,100.0,92,4,5,1.0,99.98,88,73,15,0,19.0,99.99,147,54,1,13.58,99.99,85,34,5,117.57,100.00999999999999,86,14,28,26,2,3.58,99.99,10,0,16,0,4
892,892,447,페퍼저축은행,0,117,35,107,34,8,6,156.09,99.99,78,27,7,3,162.14,100.0,5,0,1,0,0.0,100.0,2,1,0,0,100.0,100.0,7,0,0,3,0.0,100.01,7,3,0,0,83.33,100.0,8,3,0,0,83.33,100.0,54,0,5,0.0,99.98,81,63,18,0,21.84,99.98,114,32,1,11.0,100.01,69,18,4,63.54,100.00999999999999,42,1,22,11,2,0.33,99.99,1,0,14,1,6
893,893,447,현대건설,1,127,61,112,49,1,9,460.48,100.01,60,25,1,5,348.6,99.99,5,2,0,0,133.32999999999998,100.0,2,1,0,0,50.0,100.0,9,0,0,2,0.0,100.0,12,8,0,2,221.43,99.99,24,13,0,0,278.33,100.0,73,4,4,1.6600000000000001,100.01,83,73,10,0,28.5,100.0,114,47,2,19.5,100.02,49,21,0,273.74,100.0,60,8,19,20,2,2.66,100.0,8,0,17,0,5
894,894,448,IBK기업은행,1,130,93,183,72,7,9,219.4,100.0,76,24,3,5,186.26,100.00999999999999,1,0,0,0,0.0,100.0,4,1,1,0,33.33,100.0,17,5,1,1,31.25,100.0,8,3,0,1,83.33,100.0,77,39,2,2,178.89,99.99,111,4,13,0.8,99.99,132,111,21,0,28.43,100.02,190,71,2,16.65,100.00999999999999,102,28,7,124.5,99.99,99,17,51,17,1,4.35,99.99,13,0,25,1,3
895,895,448,흥국생명,0,117,82,193,68,17,10,252.36,99.99,90,30,8,4,272.64,99.98,7,2,0,0,83.33,100.0,6,2,2,0,33.33,100.0,16,9,1,2,60.0,100.0,7,4,1,1,108.33,100.0,67,21,5,3,106.61,100.01,107,7,5,1.4000000000000001,100.0,126,110,16,0,23.06,99.97999999999999,190,63,2,13.8,99.99000000000001,98,36,4,231.35,100.0,80,7,28,29,1,1.53,100.0,5,0,18,0,1
896,896,449,KGC인삼공사,0,125,49,113,45,13,8,241.3,99.98,65,21,10,4,217.26,100.01,2,1,0,0,100.0,100.0,1,0,0,0,0.0,100.0,12,8,0,0,66.67,100.0,7,2,0,1,50.0,100.0,26,13,3,3,220.0,100.00999999999999,64,2,7,0.67,100.02000000000001,76,60,16,0,22.67,99.99,126,45,1,19.66,99.99000000000001,73,27,4,114.52000000000001,100.00999999999999,40,2,17,14,4,0.66,100.0,1,0,20,1,4
897,897,449,한국도로공사,1,126,61,101,44,2,5,277.57,99.99,49,19,1,3,224.91,100.0,7,3,0,0,50.0,100.0,2,2,0,0,100.0,100.0,8,2,0,1,58.33,100.0,4,2,0,0,66.67,100.0,31,16,1,1,151.43,100.0,80,4,7,1.33,100.0,59,47,11,1,15.67,99.98,101,43,0,15.83,100.0,57,23,2,163.85999999999999,100.0,60,13,14,18,1,4.34,100.0,13,0,14,0,2
