,결과,홈_어웨이,팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯
897,0,0,6,0.44499999999999995,0.05500000000000001,0.75,0.41500000000000004,0.42500000000000004,0.21500000000000002,17.5,18.2,0.758,0.3979999999999999,0.51,0.218,0.484,0.064,18.2,0.758,0.3979999999999999,0.51,0.218,0.484,0.064
898,0,0,3,0.475,0.045,0.74,0.46499999999999997,0.4,0.12000000000000001,25.0,23.6,0.722,0.346,0.4939999999999999,0.142,0.4639999999999999,0.044,23.6,0.722,0.346,0.4939999999999999,0.142,0.4639999999999999,0.044
899,1,1,1,0.45999999999999996,0.05,0.8,0.45499999999999996,0.345,0.12,26.0,23.8,0.734,0.396,0.476,0.1659999999999999,0.4599999999999999,0.05,23.8,0.734,0.396,0.476,0.1659999999999999,0.4599999999999999,0.05
900,0,0,4,0.475,0.03,0.6950000000000001,0.425,0.41500000000000004,0.195,19.5,22.0,0.742,0.422,0.4599999999999999,0.206,0.418,0.052,22.0,0.742,0.422,0.4599999999999999,0.206,0.418,0.052
901,1,1,5,0.5449999999999999,0.11,0.6499999999999999,0.49,0.4,0.27,21.0,20.0,0.704,0.366,0.4979999999999999,0.262,0.474,0.09,20.0,0.704,0.366,0.4979999999999999,0.262,0.474,0.09
902,0,0,2,0.565,0.05,0.66,0.565,0.32,0.24,26.0,24.8,0.7200000000000001,0.324,0.568,0.2,0.5559999999999999,0.076,24.8,0.7200000000000001,0.324,0.568,0.2,0.5559999999999999,0.076
903,1,1,0,0.54,0.055,0.75,0.535,0.44999999999999996,0.11,38.5,31.4,0.732,0.474,0.55,0.172,0.526,0.066,31.4,0.732,0.474,0.55,0.172,0.526,0.066
904,0,1,3,0.53,0.035,0.72,0.48,0.305,0.10500000000000001,22.5,23.4,0.748,0.348,0.492,0.128,0.47,0.046,23.4,0.748,0.348,0.492,0.128,0.47,0.046
905,1,0,6,0.495,0.025,0.73,0.455,0.385,0.15000000000000002,16.0,18.6,0.7859999999999999,0.408,0.524,0.188,0.496,0.052,18.6,0.7859999999999999,0.408,0.524,0.188,0.496,0.052
906,0,0,5,0.49,0.05,0.76,0.49,0.355,0.25,20.5,19.6,0.694,0.346,0.492,0.282,0.462,0.094,19.6,0.694,0.346,0.492,0.282,0.462,0.094
907,1,1,1,0.48,0.07500000000000001,0.75,0.45499999999999996,0.36,0.155,20.0,21.4,0.7140000000000001,0.402,0.484,0.18,0.4599999999999999,0.06,21.4,0.7140000000000001,0.402,0.484,0.18,0.4599999999999999,0.06
908,0,1,2,0.5700000000000001,0.09,0.745,0.5449999999999999,0.29000000000000004,0.2,30.0,28.4,0.7,0.3299999999999999,0.558,0.21,0.5439999999999999,0.072,28.4,0.7,0.3299999999999999,0.558,0.21,0.5439999999999999,0.072
909,1,0,4,0.48,0.05,0.7350000000000001,0.435,0.405,0.16499999999999998,19.5,22.0,0.758,0.418,0.462,0.194,0.422,0.06,22.0,0.758,0.418,0.462,0.194,0.422,0.06
910,0,1,6,0.605,0.07,0.74,0.5700000000000001,0.38,0.26,19.0,17.8,0.772,0.444,0.54,0.194,0.516,0.056,17.8,0.772,0.444,0.54,0.194,0.516,0.056
911,1,0,1,0.51,0.025,0.7,0.485,0.455,0.18,25.0,22.2,0.7160000000000001,0.412,0.492,0.19,0.466,0.048,22.2,0.7160000000000001,0.412,0.492,0.19,0.466,0.048
912,0,1,3,0.53,0.04,0.77,0.51,0.37,0.11,22.0,23.2,0.768,0.374,0.492,0.13,0.482,0.048,23.2,0.768,0.374,0.492,0.13,0.482,0.048
913,1,0,5,0.405,0.055,0.735,0.4,0.3,0.265,17.5,23.0,0.708,0.374,0.4819999999999999,0.244,0.45,0.096,23.0,0.708,0.374,0.4819999999999999,0.244,0.45,0.096
914,0,1,4,0.475,0.095,0.775,0.435,0.41000000000000003,0.235,23.0,21.2,0.758,0.392,0.506,0.19,0.4639999999999999,0.074,21.2,0.758,0.392,0.506,0.19,0.4639999999999999,0.074
915,1,0,0,0.5449999999999999,0.09,0.765,0.505,0.48,0.21000000000000002,24.0,28.4,0.74,0.4399999999999999,0.5519999999999999,0.154,0.528,0.072,28.4,0.74,0.4399999999999999,0.5519999999999999,0.154,0.528,0.072
916,1,0,2,0.5700000000000001,0.05,0.62,0.565,0.365,0.245,25.5,25.0,0.674,0.352,0.552,0.212,0.5399999999999999,0.0639999999999999,25.0,0.674,0.352,0.552,0.212,0.5399999999999999,0.0639999999999999
917,0,1,1,0.5,0.045,0.755,0.47,0.385,0.18,22.0,24.0,0.7060000000000001,0.416,0.518,0.188,0.4859999999999999,0.042,24.0,0.7060000000000001,0.416,0.518,0.188,0.4859999999999999,0.042
918,0,1,6,0.62,0.07500000000000001,0.7949999999999999,0.5900000000000001,0.385,0.205,21.5,17.8,0.758,0.42,0.5519999999999999,0.176,0.528,0.058,17.8,0.758,0.42,0.5519999999999999,0.176,0.528,0.058
919,1,0,5,0.46,0.07,0.72,0.45,0.355,0.17,29.0,26.0,0.702,0.378,0.506,0.224,0.474,0.086,26.0,0.702,0.378,0.506,0.224,0.474,0.086
920,1,1,2,0.515,0.05,0.665,0.5,0.365,0.16,25.5,27.6,0.6439999999999999,0.37,0.546,0.188,0.5359999999999999,0.05,27.6,0.6439999999999999,0.37,0.546,0.188,0.5359999999999999,0.05
921,0,0,1,0.5449999999999999,0.04,0.6950000000000001,0.505,0.395,0.22,26.0,24.8,0.7260000000000001,0.396,0.51,0.19,0.482,0.04,24.8,0.7260000000000001,0.396,0.51,0.19,0.482,0.04
922,1,0,6,0.5549999999999999,0.049999999999999996,0.74,0.545,0.465,0.12000000000000001,18.0,18.6,0.78,0.404,0.5599999999999999,0.136,0.55,0.0579999999999999,18.6,0.78,0.404,0.5599999999999999,0.136,0.55,0.0579999999999999
923,0,1,5,0.565,0.11,0.6799999999999999,0.515,0.385,0.28,22.5,23.2,0.732,0.382,0.51,0.216,0.482,0.09,23.2,0.732,0.382,0.51,0.216,0.482,0.09
924,1,1,0,0.575,0.060000000000000005,0.6950000000000001,0.56,0.38,0.11,28.5,26.6,0.712,0.432,0.5539999999999999,0.1679999999999999,0.534,0.056,26.6,0.712,0.432,0.5539999999999999,0.1679999999999999,0.534,0.056
925,0,0,3,0.48,0.065,0.7849999999999999,0.485,0.41500000000000004,0.165,21.5,24.8,0.734,0.402,0.514,0.162,0.506,0.048,24.8,0.734,0.402,0.514,0.162,0.506,0.048
926,1,0,2,0.54,0.065,0.6699999999999999,0.525,0.41000000000000003,0.15000000000000002,33.0,25.6,0.6459999999999999,0.418,0.54,0.196,0.528,0.056,25.6,0.6459999999999999,0.418,0.54,0.196,0.528,0.056
927,0,1,4,0.5,0.065,0.8,0.47,0.405,0.215,22.0,20.8,0.768,0.39,0.516,0.182,0.4779999999999999,0.062,20.8,0.768,0.39,0.516,0.182,0.4779999999999999,0.062
928,0,0,6,0.56,0.065,0.74,0.555,0.515,0.15500000000000003,19.0,19.8,0.752,0.41,0.538,0.104,0.53,0.052,19.8,0.752,0.41,0.538,0.104,0.53,0.052
929,1,1,1,0.47,0.035,0.78,0.455,0.41000000000000003,0.16499999999999998,30.5,23.6,0.722,0.378,0.51,0.174,0.48,0.044,23.6,0.722,0.378,0.51,0.174,0.48,0.044
930,1,0,4,0.5449999999999999,0.08,0.78,0.52,0.355,0.15,23.5,24.6,0.792,0.388,0.5119999999999999,0.174,0.4939999999999999,0.066,24.6,0.792,0.388,0.5119999999999999,0.174,0.4939999999999999,0.066
931,0,1,3,0.545,0.035,0.685,0.545,0.43,0.19,29.5,24.8,0.72,0.4,0.514,0.168,0.506,0.046,24.8,0.72,0.4,0.514,0.168,0.506,0.046
932,0,1,2,0.5,0.065,0.6699999999999999,0.48,0.485,0.18,20.5,27.6,0.688,0.456,0.512,0.16,0.492,0.06,27.6,0.688,0.456,0.512,0.16,0.492,0.06
933,1,0,0,0.55,0.05,0.6950000000000001,0.52,0.45999999999999996,0.245,19.5,23.8,0.68,0.426,0.5740000000000001,0.182,0.548,0.064,23.8,0.68,0.426,0.5740000000000001,0.182,0.548,0.064
934,0,1,5,0.5549999999999999,0.065,0.73,0.525,0.43,0.21,28.5,25.6,0.752,0.4,0.506,0.188,0.486,0.072,25.6,0.752,0.4,0.506,0.188,0.486,0.072
935,1,0,1,0.5449999999999999,0.05,0.685,0.5,0.35,0.18,23.0,26.2,0.7299999999999999,0.38,0.516,0.172,0.4859999999999999,0.04,26.2,0.7299999999999999,0.38,0.516,0.172,0.4859999999999999,0.04
936,0,0,3,0.48,0.060000000000000005,0.75,0.485,0.41000000000000003,0.18,21.5,25.4,0.734,0.43,0.5039999999999999,0.176,0.504,0.04,25.4,0.734,0.43,0.5039999999999999,0.176,0.504,0.04
937,1,1,6,0.495,0.06,0.77,0.5,0.325,0.07,19.5,19.8,0.7559999999999999,0.428,0.5279999999999999,0.12,0.522,0.06,19.8,0.7559999999999999,0.428,0.5279999999999999,0.12,0.522,0.06
938,0,0,4,0.56,0.07,0.76,0.5349999999999999,0.42500000000000004,0.185,25.5,25.0,0.788,0.414,0.508,0.1699999999999999,0.498,0.058,25.0,0.788,0.414,0.508,0.1699999999999999,0.498,0.058
939,1,1,0,0.605,0.085,0.645,0.5700000000000001,0.395,0.165,20.0,22.6,0.6920000000000001,0.428,0.574,0.184,0.558,0.062,22.6,0.6920000000000001,0.428,0.574,0.184,0.558,0.062
940,0,1,2,0.445,0.08,0.695,0.395,0.42000000000000004,0.165,20.0,24.2,0.688,0.434,0.482,0.154,0.454,0.058,24.2,0.688,0.434,0.482,0.154,0.454,0.058
941,1,0,5,0.52,0.08499999999999999,0.765,0.505,0.385,0.175,22.5,23.2,0.748,0.418,0.5199999999999999,0.1559999999999999,0.492,0.066,23.2,0.748,0.418,0.5199999999999999,0.1559999999999999,0.492,0.066
942,0,1,4,0.475,0.035,0.815,0.48,0.42,0.165,24.0,23.4,0.782,0.4059999999999999,0.514,0.182,0.4939999999999999,0.052,23.4,0.782,0.4059999999999999,0.514,0.182,0.4939999999999999,0.052
943,1,0,6,0.56,0.045,0.75,0.53,0.46499999999999997,0.14500000000000002,23.0,20.0,0.768,0.392,0.542,0.134,0.526,0.052,20.0,0.768,0.392,0.542,0.134,0.526,0.052
944,1,0,2,0.52,0.045,0.7050000000000001,0.5,0.44,0.135,33.5,26.4,0.7120000000000001,0.416,0.4680000000000001,0.154,0.436,0.064,26.4,0.7120000000000001,0.416,0.4680000000000001,0.154,0.436,0.064
945,0,1,3,0.51,0.02,0.68,0.5,0.45499999999999996,0.2,31.0,24.4,0.7000000000000001,0.44,0.506,0.166,0.496,0.03,24.4,0.7000000000000001,0.44,0.506,0.166,0.496,0.03
946,1,1,0,0.5800000000000001,0.095,0.675,0.5549999999999999,0.45,0.19,27.0,20.8,0.6940000000000001,0.434,0.5700000000000001,0.202,0.5519999999999999,0.0699999999999999,20.8,0.6940000000000001,0.434,0.5700000000000001,0.202,0.5519999999999999,0.0699999999999999
947,0,0,5,0.5,0.105,0.845,0.46499999999999997,0.445,0.19,18.0,22.6,0.76,0.436,0.5439999999999999,0.162,0.508,0.0779999999999999,22.6,0.76,0.436,0.5439999999999999,0.162,0.508,0.0779999999999999
948,0,0,4,0.5,0.055,0.755,0.46499999999999997,0.43000000000000005,0.215,24.0,22.6,0.7619999999999999,0.424,0.502,0.188,0.48,0.0419999999999999,22.6,0.7619999999999999,0.424,0.502,0.188,0.48,0.0419999999999999
949,1,1,1,0.505,0.03,0.725,0.49,0.4,0.16,26.0,23.2,0.7060000000000001,0.382,0.544,0.182,0.516,0.05,23.2,0.7060000000000001,0.382,0.544,0.182,0.516,0.05
950,0,0,3,0.485,0.035,0.665,0.46499999999999997,0.435,0.15500000000000003,19.0,24.8,0.6799999999999999,0.426,0.492,0.156,0.474,0.036,24.8,0.6799999999999999,0.426,0.492,0.156,0.474,0.036
951,1,1,5,0.59,0.05,0.72,0.54,0.475,0.13,22.5,20.8,0.7779999999999999,0.4479999999999999,0.5359999999999999,0.166,0.4840000000000001,0.074,20.8,0.7779999999999999,0.4479999999999999,0.5359999999999999,0.166,0.4840000000000001,0.074
952,1,0,0,0.55,0.045,0.7250000000000001,0.5449999999999999,0.46499999999999997,0.25,16.5,22.6,0.7200000000000001,0.4559999999999999,0.5559999999999999,0.186,0.538,0.084,22.6,0.7200000000000001,0.4559999999999999,0.5559999999999999,0.186,0.538,0.084
953,0,1,1,0.535,0.055,0.685,0.505,0.405,0.25,20.5,21.4,0.712,0.388,0.534,0.204,0.51,0.052,21.4,0.712,0.388,0.534,0.204,0.51,0.052
954,0,0,2,0.51,0.04,0.775,0.475,0.435,0.17,24.0,22.6,0.74,0.414,0.4640000000000001,0.168,0.426,0.062,22.6,0.74,0.414,0.4640000000000001,0.168,0.426,0.062
955,1,1,6,0.525,0.045,0.815,0.5249999999999999,0.35,0.135,14.5,19.0,0.78,0.416,0.5599999999999999,0.136,0.542,0.044,19.0,0.78,0.416,0.5599999999999999,0.136,0.542,0.044
956,0,1,4,0.515,0.035,0.7350000000000001,0.5,0.42,0.16,24.5,24.6,0.74,0.426,0.514,0.206,0.49,0.054,24.6,0.74,0.426,0.514,0.206,0.49,0.054
957,1,0,5,0.5,0.09,0.7949999999999999,0.43,0.43000000000000005,0.195,23.0,23.8,0.77,0.45,0.5199999999999999,0.182,0.466,0.07,23.8,0.77,0.45,0.5199999999999999,0.182,0.466,0.07
958,0,1,3,0.47,0.04,0.755,0.45,0.41,0.10500000000000001,24.5,23.4,0.726,0.4059999999999999,0.484,0.1399999999999999,0.458,0.044,23.4,0.726,0.4059999999999999,0.484,0.1399999999999999,0.458,0.044
959,1,0,1,0.5700000000000001,0.06,0.73,0.54,0.355,0.185,19.0,18.0,0.6839999999999999,0.3999999999999999,0.5519999999999999,0.19,0.5199999999999999,0.046,18.0,0.6839999999999999,0.3999999999999999,0.5519999999999999,0.19,0.5199999999999999,0.046
960,0,0,0,0.625,0.045,0.75,0.605,0.435,0.23,17.5,23.0,0.7300000000000001,0.444,0.5860000000000001,0.178,0.562,0.084,23.0,0.7300000000000001,0.444,0.5860000000000001,0.178,0.562,0.084
961,1,1,6,0.5449999999999999,0.055,0.775,0.515,0.38,0.21,19.0,20.8,0.764,0.428,0.568,0.166,0.538,0.048,20.8,0.764,0.428,0.568,0.166,0.538,0.048
962,0,1,2,0.39,0.07,0.725,0.35,0.33999999999999997,0.15500000000000003,19.0,22.4,0.758,0.376,0.456,0.134,0.424,0.056,22.4,0.758,0.376,0.456,0.134,0.424,0.056
963,1,0,4,0.52,0.07,0.74,0.48,0.385,0.245,22.0,24.2,0.7220000000000001,0.416,0.524,0.206,0.496,0.054,24.2,0.7220000000000001,0.416,0.524,0.206,0.496,0.054
964,0,1,3,0.475,0.07500000000000001,0.715,0.44,0.365,0.05500000000000001,23.0,23.6,0.734,0.384,0.4779999999999999,0.114,0.444,0.05,23.6,0.734,0.384,0.4779999999999999,0.114,0.444,0.05
965,1,0,6,0.5800000000000001,0.045,0.765,0.55,0.455,0.135,21.0,17.6,0.74,0.426,0.5700000000000001,0.1679999999999999,0.546,0.05,17.6,0.74,0.426,0.5700000000000001,0.1679999999999999,0.546,0.05
966,1,0,5,0.5549999999999999,0.075,0.745,0.475,0.38,0.21000000000000002,22.5,22.8,0.7779999999999999,0.426,0.5239999999999999,0.192,0.462,0.076,22.8,0.7779999999999999,0.426,0.5239999999999999,0.192,0.462,0.076
967,0,1,1,0.535,0.04,0.62,0.5,0.45499999999999996,0.20500000000000002,14.0,17.2,0.6719999999999999,0.412,0.5640000000000001,0.236,0.536,0.056,17.2,0.6719999999999999,0.412,0.5640000000000001,0.236,0.536,0.056
968,0,0,2,0.51,0.05,0.79,0.485,0.355,0.11,21.5,21.2,0.7460000000000001,0.374,0.4599999999999999,0.158,0.43,0.064,21.2,0.7460000000000001,0.374,0.4599999999999999,0.158,0.43,0.064
969,1,1,0,0.53,0.115,0.765,0.51,0.45,0.11499999999999999,28.5,23.0,0.7420000000000001,0.424,0.5700000000000001,0.152,0.554,0.09,23.0,0.7420000000000001,0.424,0.5700000000000001,0.152,0.554,0.09
970,0,1,4,0.54,0.035,0.69,0.515,0.395,0.16,23.5,22.8,0.6960000000000001,0.372,0.534,0.21,0.5,0.056,22.8,0.6960000000000001,0.372,0.534,0.21,0.5,0.056
971,1,0,1,0.6,0.08499999999999999,0.7,0.5800000000000001,0.385,0.3,17.0,18.6,0.6779999999999999,0.426,0.55,0.244,0.52,0.0579999999999999,18.6,0.6779999999999999,0.426,0.55,0.244,0.52,0.0579999999999999
972,1,0,0,0.5900000000000001,0.08,0.6950000000000001,0.575,0.39,0.13,21.0,22.8,0.7660000000000001,0.398,0.5720000000000001,0.13,0.55,0.088,22.8,0.7660000000000001,0.398,0.5720000000000001,0.13,0.55,0.088
973,0,1,5,0.505,0.05500000000000001,0.7849999999999999,0.455,0.45499999999999996,0.17,23.0,24.0,0.7699999999999999,0.42,0.506,0.224,0.446,0.074,24.0,0.7699999999999999,0.42,0.506,0.224,0.446,0.074
974,1,1,2,0.45499999999999996,0.07500000000000001,0.73,0.435,0.42,0.21500000000000002,25.0,23.4,0.762,0.394,0.462,0.158,0.4439999999999999,0.072,23.4,0.762,0.394,0.462,0.158,0.4439999999999999,0.072
975,0,0,3,0.485,0.045000000000000005,0.72,0.44,0.36,0.16,23.5,23.8,0.688,0.366,0.488,0.122,0.448,0.06,23.8,0.688,0.366,0.488,0.122,0.448,0.06
976,1,1,6,0.5449999999999999,0.055,0.685,0.53,0.42000000000000004,0.16499999999999998,15.5,17.8,0.7240000000000001,0.426,0.582,0.176,0.5599999999999999,0.046,17.8,0.7240000000000001,0.426,0.582,0.176,0.5599999999999999,0.046
977,0,0,1,0.5549999999999999,0.055,0.73,0.51,0.38,0.3,22.5,20.8,0.69,0.424,0.532,0.244,0.492,0.046,20.8,0.69,0.424,0.532,0.244,0.492,0.046
978,0,0,4,0.545,0.08,0.6699999999999999,0.515,0.365,0.26,24.5,25.4,0.6880000000000001,0.386,0.542,0.188,0.512,0.052,25.4,0.6880000000000001,0.386,0.542,0.188,0.512,0.052
979,1,1,5,0.425,0.060000000000000005,0.815,0.4,0.425,0.18,27.0,24.6,0.766,0.41,0.492,0.204,0.438,0.06,24.6,0.766,0.41,0.492,0.204,0.438,0.06
980,1,0,0,0.47000000000000003,0.12,0.73,0.445,0.35,0.14500000000000002,22.0,20.8,0.776,0.378,0.544,0.1379999999999999,0.514,0.092,20.8,0.776,0.378,0.544,0.1379999999999999,0.514,0.092
981,0,1,3,0.5,0.07,0.645,0.45999999999999996,0.38,0.11,24.0,24.2,0.6859999999999999,0.36,0.492,0.126,0.458,0.06,24.2,0.6859999999999999,0.36,0.492,0.126,0.458,0.06
982,1,0,2,0.43,0.08499999999999999,0.78,0.425,0.375,0.08,25.0,23.0,0.7540000000000001,0.41,0.4859999999999999,0.1699999999999999,0.462,0.072,23.0,0.7540000000000001,0.41,0.4859999999999999,0.1699999999999999,0.462,0.072
983,0,1,1,0.515,0.02,0.6699999999999999,0.475,0.46499999999999997,0.145,21.0,21.6,0.718,0.426,0.518,0.196,0.478,0.032,21.6,0.718,0.426,0.518,0.196,0.478,0.032
984,0,0,4,0.505,0.07,0.665,0.47,0.37,0.195,24.5,27.2,0.696,0.39,0.522,0.182,0.496,0.06,27.2,0.696,0.39,0.522,0.182,0.496,0.06
985,1,1,6,0.575,0.060000000000000005,0.71,0.565,0.51,0.155,16.5,19.8,0.724,0.462,0.5720000000000001,0.1599999999999999,0.5519999999999999,0.05,19.8,0.724,0.462,0.5720000000000001,0.1599999999999999,0.5519999999999999,0.05
986,1,1,3,0.495,0.055,0.6299999999999999,0.46499999999999997,0.325,0.16499999999999998,22.5,23.2,0.682,0.344,0.492,0.142,0.4599999999999999,0.056,23.2,0.682,0.344,0.492,0.142,0.4599999999999999,0.056
987,0,0,5,0.5549999999999999,0.06,0.72,0.49,0.4,0.235,23.0,26.0,0.7779999999999999,0.422,0.496,0.208,0.4519999999999999,0.052,26.0,0.7779999999999999,0.422,0.496,0.208,0.4519999999999999,0.052
988,1,1,0,0.5700000000000001,0.095,0.855,0.5349999999999999,0.38,0.10500000000000001,20.5,19.2,0.754,0.388,0.554,0.152,0.53,0.078,19.2,0.754,0.388,0.554,0.152,0.53,0.078
989,0,0,1,0.49,0.02,0.78,0.44,0.42000000000000004,0.16,25.0,24.2,0.772,0.422,0.492,0.2159999999999999,0.45,0.042,24.2,0.772,0.422,0.492,0.2159999999999999,0.45,0.042
990,0,1,2,0.515,0.07500000000000001,0.71,0.48,0.45999999999999996,0.245,24.0,24.8,0.7659999999999999,0.438,0.462,0.174,0.44,0.072,24.8,0.7659999999999999,0.438,0.462,0.174,0.44,0.072
991,1,0,6,0.61,0.035,0.7250000000000001,0.585,0.455,0.155,21.5,18.8,0.7220000000000001,0.45,0.5499999999999999,0.184,0.53,0.048,18.8,0.7220000000000001,0.45,0.5499999999999999,0.184,0.53,0.048
992,1,1,4,0.53,0.035,0.715,0.51,0.39,0.12000000000000001,30.5,25.2,0.7,0.3899999999999999,0.516,0.166,0.49,0.058,25.2,0.7,0.3899999999999999,0.516,0.166,0.49,0.058
993,0,0,3,0.495,0.045000000000000005,0.7150000000000001,0.46499999999999997,0.345,0.16999999999999998,24.5,21.4,0.678,0.354,0.488,0.132,0.4559999999999999,0.052,21.4,0.678,0.354,0.488,0.132,0.4559999999999999,0.052
994,1,0,0,0.485,0.09,0.735,0.45999999999999996,0.425,0.16999999999999998,19.5,19.0,0.768,0.356,0.5279999999999999,0.164,0.508,0.0799999999999999,19.0,0.768,0.356,0.5279999999999999,0.164,0.508,0.0799999999999999
995,0,1,6,0.535,0.05,0.78,0.51,0.47500000000000003,0.2,20.0,17.2,0.724,0.452,0.5959999999999999,0.178,0.572,0.044,17.2,0.724,0.452,0.5959999999999999,0.178,0.572,0.044
996,0,0,2,0.4,0.075,0.81,0.385,0.47,0.18,25.0,24.2,0.758,0.45,0.4640000000000001,0.182,0.4439999999999999,0.074,24.2,0.758,0.45,0.4640000000000001,0.182,0.4439999999999999,0.074
997,1,1,5,0.475,0.035,0.815,0.44499999999999995,0.435,0.155,28.0,26.0,0.774,0.4279999999999999,0.4879999999999999,0.182,0.4479999999999999,0.0559999999999999,26.0,0.774,0.4279999999999999,0.4879999999999999,0.182,0.4479999999999999,0.0559999999999999
998,0,0,3,0.44,0.035,0.73,0.42,0.405,0.125,16.0,19.6,0.698,0.37,0.472,0.142,0.442,0.046,19.6,0.698,0.37,0.472,0.142,0.442,0.046
999,1,1,1,0.44999999999999996,0.045,0.8049999999999999,0.405,0.455,0.195,27.5,25.2,0.774,0.426,0.462,0.178,0.42,0.03,25.2,0.774,0.426,0.462,0.178,0.42,0.03
1000,0,1,4,0.53,0.04,0.7749999999999999,0.48,0.35,0.22499999999999998,22.5,22.0,0.724,0.374,0.516,0.208,0.478,0.06,22.0,0.724,0.374,0.516,0.208,0.478,0.06
1001,1,0,0,0.5249999999999999,0.10500000000000001,0.725,0.5249999999999999,0.485,0.11499999999999999,23.5,20.2,0.784,0.38,0.5159999999999999,0.172,0.496,0.082,20.2,0.784,0.38,0.5159999999999999,0.172,0.496,0.082
1002,1,1,6,0.525,0.025,0.735,0.485,0.38,0.16499999999999998,19.0,20.2,0.742,0.434,0.5820000000000001,0.1659999999999999,0.548,0.038,20.2,0.742,0.434,0.5820000000000001,0.1659999999999999,0.548,0.038
1003,0,0,5,0.44,0.06,0.755,0.405,0.45499999999999996,0.185,26.0,28.4,0.7659999999999999,0.416,0.474,0.1619999999999999,0.444,0.052,28.4,0.7659999999999999,0.416,0.474,0.1619999999999999,0.444,0.052
1004,0,1,2,0.51,0.07,0.735,0.485,0.41500000000000004,0.14500000000000002,23.0,26.0,0.756,0.426,0.456,0.1539999999999999,0.438,0.068,26.0,0.756,0.426,0.456,0.1539999999999999,0.438,0.068
1005,1,0,4,0.485,0.07500000000000001,0.725,0.45999999999999996,0.435,0.175,21.0,21.6,0.756,0.404,0.4960000000000001,0.178,0.462,0.0639999999999999,21.6,0.756,0.404,0.4960000000000001,0.178,0.462,0.0639999999999999
1006,0,0,4,0.53,0.06,0.765,0.5,0.475,0.155,15.0,18.2,0.7699999999999999,0.426,0.498,0.18,0.4639999999999999,0.066,18.2,0.7699999999999999,0.426,0.498,0.18,0.4639999999999999,0.066
1007,1,1,6,0.575,0.025,0.76,0.5449999999999999,0.485,0.13,18.5,18.4,0.768,0.462,0.5880000000000001,0.162,0.5559999999999999,0.038,18.4,0.768,0.462,0.5880000000000001,0.162,0.5559999999999999,0.038
1008,0,0,4,0.535,0.06,0.8,0.51,0.47,0.10500000000000001,19.5,18.0,0.7899999999999999,0.422,0.51,0.1699999999999999,0.48,0.068,18.0,0.7899999999999999,0.422,0.51,0.1699999999999999,0.48,0.068
1009,1,1,6,0.6,0.04,0.6950000000000001,0.5800000000000001,0.475,0.20500000000000002,15.0,16.6,0.724,0.42,0.5940000000000001,0.178,0.5599999999999999,0.034,16.6,0.724,0.42,0.5940000000000001,0.178,0.5599999999999999,0.034
1010,0,1,0,0.565,0.045,0.845,0.54,0.29000000000000004,0.20500000000000002,16.5,22.0,0.738,0.372,0.502,0.208,0.492,0.09,22.0,0.738,0.372,0.502,0.208,0.492,0.09
1011,1,0,6,0.655,0.035,0.72,0.62,0.42500000000000004,0.16999999999999998,19.0,17.8,0.732,0.416,0.5800000000000001,0.164,0.5439999999999999,0.044,17.8,0.732,0.416,0.5800000000000001,0.164,0.5439999999999999,0.044
1012,1,1,0,0.505,0.05,0.765,0.485,0.385,0.21000000000000002,21.5,22.8,0.732,0.4019999999999999,0.522,0.198,0.516,0.0799999999999999,22.8,0.732,0.4019999999999999,0.522,0.198,0.516,0.0799999999999999
1013,0,0,6,0.62,0.04,0.79,0.575,0.44,0.135,12.0,16.6,0.744,0.4359999999999999,0.54,0.158,0.506,0.044,16.6,0.744,0.4359999999999999,0.54,0.158,0.506,0.044
1014,0,0,0,0.515,0.115,0.72,0.52,0.37,0.225,26.5,26.0,0.744,0.386,0.514,0.212,0.506,0.074,26.0,0.744,0.386,0.514,0.212,0.506,0.074
1015,1,1,6,0.515,0.065,0.69,0.48,0.36,0.20500000000000002,18.5,17.4,0.748,0.4319999999999999,0.5279999999999999,0.158,0.5,0.044,17.4,0.748,0.4319999999999999,0.5279999999999999,0.158,0.5,0.044
1016,1,0,0,0.51,0.08,0.68,0.49,0.345,0.225,19.5,25.4,0.724,0.416,0.506,0.184,0.49,0.08,25.4,0.724,0.416,0.506,0.184,0.49,0.08
1017,0,1,6,0.54,0.09,0.78,0.5,0.35,0.175,19.0,18.0,0.7379999999999999,0.378,0.53,0.16,0.496,0.058,18.0,0.7379999999999999,0.378,0.53,0.16,0.496,0.058
1018,1,1,0,0.515,0.05,0.75,0.495,0.45999999999999996,0.18,29.5,23.0,0.7180000000000001,0.4199999999999999,0.5239999999999999,0.208,0.504,0.06,23.0,0.7180000000000001,0.4199999999999999,0.5239999999999999,0.208,0.504,0.06
1019,0,0,6,0.495,0.03,0.7749999999999999,0.46499999999999997,0.42,0.105,18.0,17.2,0.766,0.4019999999999999,0.504,0.126,0.4739999999999999,0.0579999999999999,17.2,0.766,0.4019999999999999,0.504,0.126,0.4739999999999999,0.0579999999999999
